,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
84,17327964,102394180,Private room,NA,I Municipio,0,0,2,1,50,NA,41.907819,12.496869,10:31.1
85,3664161,18576678,Private room,NA,IX Municipio,4,5,1,1,23,NA,41.872119,12.527119,20:08.6
86,14482855,89325604,Entire home/apt,NA,II Municipio,7,5,5,2,100,NA,41.925467,12.51532,15:22.6
87,14351131,13257700,Entire home/apt,NA,VI Municipio,0,0,4,2,44,NA,41.889001,12.5445,59:41.0
88,7627958,9497017,Entire home/apt,NA,XVI Municipio,7,4.5,6,2,110,NA,41.886568,12.458949,58:59.6
89,10626849,52964538,Entire home/apt,NA,IV Municipio,29,5,4,2,78,NA,41.933306,12.539044,37:22.9
90,11287612,58967805,Entire home/apt,NA,I Municipio,5,5,6,2,172,NA,41.899431,12.491646,11:02.5
91,3873409,20010173,Private room,NA,I Municipio,115,5,3,1,67,NA,41.888258,12.497046,35:56.5
92,16891542,49237975,Entire home/apt,NA,XI Municipio,0,0,2,1,43,NA,41.838337,12.516424,06:34.3
93,13987775,78275589,Entire home/apt,NA,I Municipio,9,4.5,4,2,166,NA,41.895158,12.462404,16:56.5
94,17049948,108341706,Private room,NA,I Municipio,1,0,2,1,56,NA,41.896397,12.498293,08:56.9
95,17747433,24872726,Entire home/apt,NA,XVIII Municipio,0,0,10,4,334,NA,41.894173,12.435873,16:00.2
96,12594576,1882344,Private room,NA,VI Municipio,3,3.5,2,1,31,NA,41.884426,12.533939,12:20.4
97,2820829,11935084,Private room,NA,IV Municipio,0,0,2,1,72,NA,41.940995,12.525461,36:52.3
98,17688687,22876660,Entire home/apt,NA,I Municipio,0,0,4,1,144,NA,41.900408,12.471131,39:52.5
99,8715839,8302501,Entire home/apt,NA,XV Municipio,16,4.5,4,2,67,NA,41.864967,12.46556,48:10.9
100,3289829,16540200,Entire home/apt,NA,I Municipio,116,4.5,3,1,56,NA,41.89696,12.470877,57:31.6
101,16486106,58218853,Entire home/apt,NA,I Municipio,0,0,6,2,132,NA,41.88723,12.502468,38:31.5
102,6500023,33975917,Entire home/apt,NA,XVI Municipio,52,5,3,1,72,NA,41.872231,12.456076,47:35.0
103,15217544,28621430,Private room,NA,V Municipio,5,4.5,3,1,25,NA,41.906691,12.539181,08:03.3
104,6760680,33383916,Entire home/apt,NA,XV Municipio,18,4.5,2,1,56,NA,41.868415,12.468626,10:11.0
105,15404129,98596191,Entire home/apt,NA,I Municipio,21,4.5,4,1,78,NA,41.887984,12.494167,37:12.6
106,2536817,11750574,Entire home/apt,NA,I Municipio,24,4.5,4,2,95,NA,41.878851,12.477421,21:07.7
107,17644814,21911102,Entire home/apt,NA,I Municipio,0,0,4,1,72,NA,41.895094,12.505879,45:06.6
108,5878113,28180477,Private room,NA,X Municipio,18,4.5,1,1,28,NA,41.861399,12.572416,09:30.9
109,1805280,9461144,Private room,NA,IX Municipio,0,0,2,1,39,NA,41.879381,12.512483,34:19.6
110,4442996,22881149,Private room,NA,IX Municipio,2,0,1,1,42,NA,41.882281,12.506355,20:56.4
111,4261136,22116112,Entire home/apt,NA,VI Municipio,30,4.5,3,2,55,NA,41.885329,12.530399,02:26.4
112,4483156,23257885,Private room,NA,I Municipio,55,4.5,2,1,58,NA,41.8933,12.511422,04:02.5
113,4600160,3988345,Private room,NA,XVIII Municipio,1,0,3,1,167,NA,41.899099,12.451631,10:59.8
114,14703455,8532089,Entire home/apt,NA,X Municipio,5,5,4,2,43,NA,41.832592,12.564338,06:29.3
115,8851992,44726890,Entire home/apt,NA,IV Municipio,48,5,4,1,56,NA,41.941887,12.521552,57:40.7
116,87045,472086,Entire home/apt,NA,VIII Municipio,0,0,7,3,72,NA,41.862568,12.669348,38:03.5
117,13179090,73696249,Entire home/apt,NA,XI Municipio,34,5,4,2,72,NA,41.873224,12.48158,37:09.8
118,17518938,11531450,Entire home/apt,NA,VI Municipio,5,4.5,2,1,56,NA,41.889314,12.526124,57:52.6
119,1136842,6114680,Entire home/apt,NA,I Municipio,0,0,16,10,133,NA,41.899116,12.467277,45:28.5
120,2408073,907790,Entire home/apt,NA,I Municipio,0,0,8,4,612,NA,41.898524,12.473474,23:48.2
121,13199587,73931165,Entire home/apt,NA,XV Municipio,9,5,8,3,56,NA,41.854918,12.448731,31:47.0
