,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
54,9601149,3972699,Entire home/apt,NA,Val-de-Grace,1,0,4,1,100,NA,48.839461,2.34801,21:01.4
55,4920850,20355787,Entire home/apt,NA,Odeon,11,4.5,6,2,304,NA,48.852685,2.335955,25:25.7
56,17323590,24495283,Entire home/apt,NA,Saint-Germain-des-Prés,0,0,4,1,224,NA,48.856932,2.332494,18:41.8
57,11831044,63033719,Private room,NA,Plaine-Monceau,0,0,2,1,44,NA,48.881913,2.314808,47:44.3
58,5667942,17607674,Private room,NA,Saint-Vincent-de-Paul,3,5,2,1,56,NA,48.880953,2.352792,32:52.4
59,4636027,7642792,Entire home/apt,NA,Archives,1,0,3,0,143,NA,48.857437,2.36664,24:08.8
60,12283262,63844429,Entire home/apt,NA,Vivienne,0,0,4,2,179,NA,48.871027,2.339057,31:15.1
61,7375173,1913936,Entire home/apt,NA,Mail,1,0,2,1,101,NA,48.865549,2.346163,48:31.7
62,8694452,45614161,Entire home/apt,NA,Rochechouart,4,4.5,4,1,105,NA,48.879258,2.340738,08:03.1
63,5038643,25799763,Entire home/apt,NA,La Chapelle,0,0,3,1,90,NA,48.887443,2.359906,59:04.9
64,17877495,65702676,Entire home/apt,NA,Grenelle,0,0,2,1,90,NA,48.848353,2.287069,40:55.2
65,15156922,62509540,Entire home/apt,NA,Père-Lachaise,7,4.5,4,1,133,NA,48.869402,2.396475,15:54.9
66,17323038,116930497,Entire home/apt,NA,Plaine-Monceau,0,0,2,1,56,NA,48.885082,2.296671,43:15.1
67,6664645,34886875,Entire home/apt,NA,Batignolles,19,4.5,4,1,62,NA,48.886073,2.317871,15:49.2
68,9729492,24818628,Entire home/apt,NA,Arsenal,17,5,4,1,90,NA,48.853696,2.364669,58:18.7
69,2022182,10392935,Entire home/apt,NA,Maison-Blanche,6,4.5,4,1,123,NA,48.823296,2.355632,32:15.0
70,12342983,44516272,Shared room,NA,Epinettes,2,0,2,1,50,NA,48.892158,2.326579,16:26.0
71,14260154,5106514,Entire home/apt,NA,Saint-Germain-des-Prés,11,5,2,1,100,NA,48.856875,2.333879,10:36.5
72,15969743,74582596,Entire home/apt,NA,Javel 15Art,1,0,4,1,90,NA,48.837469,2.279297,48:28.0
73,16688298,76115476,Private room,NA,Croulebarbe,0,0,2,1,78,NA,48.833857,2.341943,28:54.9
74,7661131,28234294,Entire home/apt,NA,Grandes-Carrières,51,4.5,4,1,78,NA,48.892257,2.329959,37:10.8
75,15348365,67879895,Entire home/apt,NA,Saint-Georges,17,4.5,4,2,76,NA,48.883497,2.329042,05:46.4
76,2610105,2210007,Entire home/apt,NA,Rochechouart,0,0,4,1,101,NA,48.881308,2.347805,01:33.0
77,8553097,34896575,Private room,NA,Combat,25,4.5,2,1,38,NA,48.872596,2.378783,00:22.4
78,16377607,107272183,Entire home/apt,NA,Roquette,0,0,3,1,90,NA,48.858105,2.37912,24:53.7
79,6069348,23605895,Entire home/apt,NA,Roquette,23,4.5,2,0,83,NA,48.859922,2.382816,21:56.6
80,17051917,4506529,Entire home/apt,NA,Quinze-Vingts,2,0,3,1,67,NA,48.844918,2.383042,35:41.9
81,12317126,4627264,Private room,NA,Grandes-Carrières,15,5,2,1,62,NA,48.883769,2.335743,32:25.4
82,16108778,12378593,Entire home/apt,NA,Batignolles,2,0,2,0,67,NA,48.884749,2.322226,07:34.4
83,2201690,11232108,Entire home/apt,NA,Archives,35,4.5,4,1,83,NA,48.86152,2.359743,44:02.5
84,1351131,6797455,Entire home/apt,NA,Porte-Saint-Denis,3,5,2,1,140,NA,48.871682,2.353304,17:57.2
85,13705219,79790627,Entire home/apt,NA,Ecole-Militaire,42,4,2,0,44,NA,48.848552,2.31029,27:26.2
86,6898296,4940919,Entire home/apt,NA,Sainte-Marguerite,3,4.5,2,0,67,NA,48.853707,2.389618,23:11.9
87,3382760,6947774,Entire home/apt,NA,Saint-Fargeau,0,0,5,3,101,NA,48.868843,2.403829,58:25.8
88,868423,4573657,Entire home/apt,NA,Clignancourt,1,0,4,1,112,NA,48.891245,2.34429,08:58.5
89,3692075,18796471,Entire home/apt,NA,Roquette,2,0,2,1,67,NA,48.855167,2.372839,47:18.1
90,15467910,25312315,Private room,NA,Maison-Blanche,3,4.5,2,1,54,NA,48.822833,2.351874,05:52.9
91,12818235,14594891,Entire home/apt,NA,Jardin-des-Plantes,12,5,2,0,76,NA,48.838416,2.350218,58:05.1
92,15896856,103109105,Entire home/apt,NA,Jardin-des-Plantes,1,0,1,0,43,NA,48.842536,2.354237,06:53.5
