,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
49,5974963,31018020,Entire home/apt,NA,Victor Hugo - Saint-Augustin,3,4.5,2,1,55,NA,44.835273,-0.580766,04:45.0
50,3301995,16675969,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,14,4,4,1,44,NA,44.82625,-0.576682,09:23.0
51,13077590,28440576,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,5,4.5,2,0,55,NA,44.823688,-0.575036,09:18.0
52,4635450,24002566,Private room,NA,Centre ville,19,4.5,2,1,34,NA,44.847181,-0.59421,31:00.5
53,7684187,24450878,Entire home/apt,NA,Bordeaux Sud,7,4.5,2,0,55,NA,44.830803,-0.56005,06:43.8
54,15537687,6926777,Entire home/apt,NA,Bordeaux Sud,3,4.5,4,1,99,NA,44.826543,-0.554418,30:07.5
55,9015614,9689055,Entire home/apt,NA,Centre ville,5,4.5,2,0,49,NA,44.839341,-0.581486,04:02.4
56,13507844,47770256,Private room,NA,Centre ville,4,5,2,1,43,NA,44.838894,-0.572264,42:38.0
57,3528379,17287540,Private room,NA,Victor Hugo - Saint-Augustin,4,4,2,1,33,NA,44.837629,-0.571479,30:44.0
58,13313216,75242941,Private room,NA,Grand Parc - Paul Doumer,2,0,2,1,38,NA,44.85158,-0.587787,29:28.2
59,2712136,9382960,Entire home/apt,NA,Centre ville,5,4.5,5,2,165,NA,44.842845,-0.579253,44:00.2
60,10706949,55325180,Entire home/apt,NA,Bordeaux Maritime,24,4.5,5,2,55,NA,44.869581,-0.552661,00:46.3
61,17214051,70792194,Entire home/apt,NA,Centre ville,2,0,6,2,82,NA,44.846268,-0.583507,54:50.5
62,6164139,26634821,Entire home/apt,NA,Grand Parc - Paul Doumer,0,0,6,3,110,NA,44.854166,-0.591489,40:21.3
63,7237547,37888922,Private room,NA,Saint-Michel - Nansouty - Saint-Genès,19,4.5,2,1,44,NA,44.833396,-0.567292,42:57.4
64,1208526,3144653,Entire home/apt,NA,Centre ville,2,0,8,5,440,NA,44.844279,-0.590115,44:45.4
65,14037549,73066658,Entire home/apt,NA,Centre ville,24,4.5,3,2,66,NA,44.83942,-0.578058,50:56.8
66,15802038,64771568,Entire home/apt,NA,Saint-Michel - Nansouty - Saint-Genès,4,4.5,2,1,77,NA,44.83436,-0.574075,50:50.1
