,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
82,14515228,11288209,Entire home/apt,NA,De Pijp / Rivierenbuurt,1,0,2,1,100,NA,52.342737,4.906259,47:16.3
83,8694219,13270719,Private room,NA,Noord West,7,5,4,1,170,NA,52.406051,4.900401,06:21.1
84,3795461,17440926,Entire home/apt,NA,Westerpark,8,4.5,2,1,132,NA,52.384941,4.87192,18:20.8
85,16250956,65859990,Entire home/apt,NA,Centrum Oost,5,5,4,2,233,NA,52.364831,4.889121,04:14.2
86,17550300,15138934,Entire home/apt,NA,Westerpark,0,0,2,1,111,NA,52.384263,4.878085,05:53.7
87,13820141,17994409,Entire home/apt,NA,Centrum West,18,4.5,2,1,221,NA,52.375731,4.89296,06:30.5
88,8264596,23669273,Entire home/apt,NA,De Baarsjes / Oud West,1,0,4,2,139,NA,52.361944,4.866687,28:23.9
89,10380606,53435370,Private room,NA,Centrum West,0,0,2,1,44,NA,52.383397,4.891818,49:17.5
90,1928988,9989796,Entire home/apt,NA,Centrum West,38,4.5,4,1,178,NA,52.366435,4.88083,31:37.5
91,462341,2297302,Entire home/apt,NA,Centrum West,13,5,3,2,178,NA,52.373933,4.893549,25:13.9
92,13440279,76703439,Private room,NA,Westerpark,48,5,2,1,83,NA,52.384874,4.867014,55:47.3
93,6071339,216385,Entire home/apt,NA,Noord-West / Noord-Midden,33,5,4,2,178,NA,52.348898,4.85314,56:16.9
94,13592350,78544481,Entire home/apt,NA,Centrum West,2,0,2,0,71,NA,52.379572,4.880595,23:13.2
95,15897019,13050392,Entire home/apt,NA,Centrum West,0,0,2,1,200,NA,52.381663,4.884699,53:03.8
96,3871631,19999151,Entire home/apt,NA,De Baarsjes / Oud West,49,5,4,2,167,NA,52.366624,4.872765,31:44.5
97,13483155,10452279,Entire home/apt,NA,Oud Noord,2,0,3,3,123,NA,52.384661,4.918257,06:30.2
98,16662786,33544560,Entire home/apt,NA,Noord-West / Noord-Midden,1,0,2,0,100,NA,52.353371,4.880263,29:18.8
99,15080384,95414960,Entire home/apt,NA,Noord-West / Noord-Midden,2,0,3,2,111,NA,52.346853,4.848379,34:43.2
100,15933353,43564667,Entire home/apt,NA,De Baarsjes / Oud West,1,0,2,1,95,NA,52.360973,4.863632,33:11.9
