,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
52,3009793,790601,Entire home/apt,NA,Dublin city and suburbs,8,4.5,2,0,78,NA,53.337196,-6.323278,04:16.4
53,1544267,4502026,Private room,NA,Dublin city and suburbs,151,5,3,1,56,NA,53.366309,-6.214775,52:18.4
54,17839788,79260517,Entire home/apt,NA,Dublin city and suburbs,0,0,2,2,39,NA,53.342254,-6.237048,03:46.6
55,7630788,262875,Entire home/apt,NA,Dublin city and suburbs,12,4.5,4,2,155,NA,53.347296,-6.262223,23:49.0
56,17623064,28033316,Private room,NA,Dublin city and suburbs,1,0,2,1,111,NA,53.340669,-6.296467,39:38.7
57,14033930,6936433,Private room,NA,Dublin city and suburbs,10,5,2,1,61,NA,53.327785,-6.254089,55:59.6
58,4428939,22849543,Private room,NA,Dublin city and suburbs,82,4,2,1,56,NA,53.356651,-6.259133,52:03.5
59,9217923,44044711,Private room,NA,Dublin city and suburbs,71,4.5,2,1,61,NA,53.33874,-6.279224,51:31.3
60,17748406,104376016,Private room,NA,Dublin city and suburbs,0,0,2,1,37,NA,53.370636,-6.324741,49:02.9
61,4603955,7247046,Entire home/apt,NA,Dublin city and suburbs,25,5,6,3,250,NA,53.376566,-6.263769,40:54.3
62,15856912,102758329,Private room,NA,Dublin city and suburbs,4,5,2,1,65,NA,53.319042,-6.384055,27:16.2
63,10280692,51534404,Entire home/apt,NA,Dublin city and suburbs,0,0,4,2,125,NA,53.347459,-6.277887,18:46.2
64,17629005,36928211,Private room,NA,Dublin city and suburbs,0,0,1,1,37,NA,53.416255,-6.385195,49:10.2
65,9637835,42842441,Entire home/apt,NA,Dublin city and suburbs,0,0,5,3,200,NA,53.337281,-6.286317,40:04.9
66,15519871,32288730,Private room,NA,Dublin city and suburbs,16,4.5,2,1,78,NA,53.344271,-6.253137,20:05.3
67,4755440,24539769,Entire home/apt,NA,Dublin city and suburbs,1,0,4,2,445,NA,53.308521,-6.263534,44:45.2
68,7210651,37661430,Entire home/apt,NA,Dublin city and suburbs,82,5,4,1,110,NA,53.341952,-6.276546,08:24.9
69,16060729,48011406,Entire home/apt,NA,Dublin city and suburbs,21,4,4,1,111,NA,53.351304,-6.258525,08:17.9
70,13181263,73719493,Private room,NA,Dublin city and suburbs,12,5,2,1,44,NA,53.296508,-6.21255,57:24.3
71,14526064,33414798,Entire home/apt,NA,Dublin city and suburbs,2,0,10,3,667,NA,53.342583,-6.2409,45:00.3
72,11040926,44244954,Entire home/apt,NA,Dublin city and suburbs,77,4.5,5,2,134,NA,53.342176,-6.279359,18:39.8
73,16036643,42341743,Entire home/apt,NA,Dublin city and suburbs,1,0,2,0,144,NA,53.356555,-6.265589,19:20.3
74,16394737,101744267,Entire home/apt,NA,Dublin city and suburbs,8,4.5,5,2,139,NA,53.343949,-6.221776,18:50.5
75,17853493,68119536,Private room,NA,Dublin city and suburbs,0,0,2,1,28,NA,53.344509,-6.298164,48:25.9
76,16160545,7423251,Private room,NA,Dublin city and suburbs,1,0,2,1,67,NA,53.345423,-6.267119,22:41.1
77,3028142,15424226,Private room,NA,Dublin city and suburbs,89,5,2,1,78,NA,53.333377,-6.237411,20:01.0
78,10878774,34987499,Private room,NA,Dublin city and suburbs,94,4,2,1,33,NA,53.398624,-6.227246,48:43.4
79,7059486,37021424,Private room,NA,Dublin city and suburbs,130,5,1,1,111,NA,53.346094,-6.270111,39:31.6
80,13919766,55229370,Private room,NA,Dublin city and suburbs,3,4.5,2,1,64,NA,53.350967,-6.253103,20:53.0
81,17606941,7552929,Private room,NA,Dublin city and suburbs,0,0,2,0,106,NA,53.329168,-6.255567,39:33.7
82,10758548,50306345,Private room,NA,Dublin city and suburbs,1,0,2,1,78,NA,53.343191,-6.267664,23:04.0
83,5510143,28142775,Entire home/apt,NA,Dublin city and suburbs,159,4.5,6,2,123,NA,53.351811,-6.278916,10:26.6
84,10151693,51154302,Entire home/apt,NA,Dublin city and suburbs,11,4.5,5,2,79,NA,53.365452,-6.256089,04:16.4
85,8221422,36051916,Entire home/apt,NA,Dublin city and suburbs,67,4.5,2,1,106,NA,53.337074,-6.253992,08:22.6
86,17870945,122337457,Private room,NA,Dublin city and suburbs,0,0,2,1,39,NA,53.364009,-6.262212,48:23.4
87,6860535,19846261,Entire home/apt,NA,Dublin city and suburbs,81,5,2,1,111,NA,53.348884,-6.237399,08:26.1
88,7387202,38698240,Entire home/apt,NA,Dublin city and suburbs,3,5,4,2,144,NA,53.316686,-6.234703,21:50.0
89,14063176,84422306,Private room,NA,Dublin city and suburbs,1,0,2,1,56,NA,53.313152,-6.27519,00:56.6
90,4339498,21473195,Entire home/apt,NA,Dublin city and suburbs,7,3,6,2,187,NA,53.349204,-6.301758,40:00.1
91,13746998,17011954,Private room,NA,Dublin city and suburbs,3,5,1,1,39,NA,53.365838,-6.282558,49:13.7
92,11098353,56108415,Private room,NA,Dublin city and suburbs,79,5,2,1,67,NA,53.33741,-6.329307,20:20.3
93,3902674,6555740,Private room,NA,Dublin city and suburbs,1,0,2,1,79,NA,53.34867,-6.297637,23:17.5
94,9897578,36110689,Entire home/apt,NA,Dublin city and suburbs,0,0,4,1,72,NA,53.343085,-6.290637,04:06.7
95,14705408,91459523,Entire home/apt,NA,Dublin city and suburbs,10,4.5,4,2,112,NA,53.338626,-6.250891,08:31.7
96,15998448,103461618,Private room,NA,Dublin city and suburbs,16,4.5,2,1,61,NA,53.342574,-6.294937,51:27.9
97,14116567,65355404,Private room,NA,Dublin city and suburbs,19,4.5,2,1,46,NA,53.354572,-6.291919,55:36.1
98,13106548,19368370,Entire home/apt,NA,Dublin city and suburbs,1,0,4,1,111,NA,53.339433,-6.225556,08:52.1
99,6643341,13413439,Private room,NA,Dublin city and suburbs,9,5,2,1,50,NA,53.393106,-6.436237,01:59.6
100,13344477,75605573,Private room,NA,Dublin city and suburbs,2,0,2,1,58,NA,53.342539,-6.231123,53:55.7
101,15696308,62316883,Entire home/apt,NA,Dublin city and suburbs,5,4.5,6,2,267,NA,53.342825,-6.274344,40:26.6
102,8679787,22297673,Entire home/apt,NA,Dublin city and suburbs,135,5,4,2,116,NA,53.342997,-6.273567,08:19.5
103,8382557,15097372,Entire home/apt,NA,Dublin city and suburbs,33,4.5,1,0,36,NA,53.310831,-6.285154,03:46.6
104,7595241,3523621,Entire home/apt,NA,Dublin city and suburbs,1,0,2,1,109,NA,53.349496,-6.451856,17:58.9
105,9111339,39261877,Private room,NA,Dublin city and suburbs,10,4.5,2,1,39,NA,53.287586,-6.169884,51:01.0
106,11994815,4125449,Private room,NA,Dublin city and suburbs,2,0,1,1,78,NA,53.312534,-6.202053,23:58.4
107,3045917,13252301,Entire home/apt,NA,Dublin city and suburbs,2,0,2,1,89,NA,53.317863,-6.218096,04:59.9
108,4382103,22754114,Entire home/apt,NA,Dublin city and suburbs,5,5,7,4,255,NA,53.37146,-6.269638,41:12.4
109,10058285,50271092,Private room,NA,Dublin city and suburbs,28,4,2,1,60,NA,53.336764,-6.274203,56:16.6
110,12583862,3388689,Entire home/apt,NA,Dublin city and suburbs,37,4.5,6,3,177,NA,53.341321,-6.245089,23:14.9
111,800026,3683952,Private room,NA,Dublin city and suburbs,24,4,16,5,56,NA,53.368251,-6.250391,52:28.2
112,13413719,46141943,Private room,NA,Dublin city and suburbs,13,4.5,2,1,66,NA,53.354994,-6.248122,22:19.8
113,11449146,60192550,Entire home/apt,NA,Dublin city and suburbs,18,4.5,4,1,139,NA,53.332468,-6.265399,18:42.8
114,15653924,100055574,Entire home/apt,NA,Dublin city and suburbs,2,0,6,3,666,NA,53.340873,-6.231907,45:00.2
115,10072138,22150065,Entire home/apt,NA,Dublin city and suburbs,68,4.5,8,2,156,NA,53.363688,-6.257384,23:46.2
116,15063921,26474432,Private room,NA,Dublin city and suburbs,26,5,3,1,50,NA,53.383033,-6.21003,51:24.0
117,13350885,70154490,Entire home/apt,NA,Dublin city and suburbs,39,4.5,13,3,78,NA,53.344224,-6.277411,04:02.5
118,8714661,19351265,Private room,NA,Dublin city and suburbs,28,5,1,1,55,NA,53.355208,-6.234619,53:53.9
119,15632088,100793213,Private room,NA,Dublin city and suburbs,2,0,2,1,89,NA,53.347549,-6.267535,36:46.1
120,11922410,63624109,Entire home/apt,NA,Dublin city and suburbs,20,4.5,6,3,178,NA,53.400091,-6.263192,23:50.5
121,17033956,29653115,Private room,NA,Dublin city and suburbs,1,0,2,1,55,NA,53.334673,-6.270815,51:19.7
122,13255271,59695330,Private room,NA,Dublin city and suburbs,35,4,2,1,44,NA,53.338938,-6.273907,55:28.0
123,5198965,26894342,Private room,NA,Dublin city and suburbs,102,5,2,1,54,NA,53.300252,-6.251838,51:21.1
124,17613939,3200856,Private room,NA,Dublin city and suburbs,1,0,2,1,111,NA,53.344748,-6.238637,39:33.7
125,15659929,30912520,Entire home/apt,NA,Dublin city and suburbs,16,5,6,2,250,NA,53.345264,-6.250994,40:18.5
